donor,recipient,W
2190,5344,0.0758571385932188
2190,5625,0.155641520011882
2190,7027,0.0501384842930428
7027,1575,0.0232281885906086
7027,2820,0.0269867904061484
7027,4305,0.0634402865776643
7027,1546,0.0014384668961496
7027,3457,0.00181484058762885
7027,4382,0.00399849005972644
7027,2019,0.00609261516221341
7027,5344,0.0174519750070167
7027,5625,0.0358074660826223
7027,2190,0.0501384842930428
7929,3739,0.287546346047719
3739,7929,0.287546346047719
1541,8168,0.22969519108462
8168,1541,0.22969519108462
6169,4113,0.367042776329268
6169,6954,0.0771554553760603
6169,8145,0.0864312295135917
6169,5917,0.0631472510044809
4113,6169,0.367042776329268
4113,6954,0.0633855156220446
4113,8145,0.0710058416720349
4113,5917,0.0518773565073874
6954,6169,0.0771554553760603
6954,4113,0.0633855156220446
6954,8145,0.438103492111755
6954,5917,0.0678109919646624
8145,6169,0.0864312295135917
8145,4113,0.0710058416720349
8145,6954,0.438103492111755
8145,5917,0.0759633571142215
5917,6169,0.0631472510044809
5917,4113,0.0518773565073874
5917,6954,0.0678109919646624
5917,8145,0.0759633571142215
57,1475,0.387380147747832
57,1989,0.0730858035097641
57,7174,0.0563102444423763
1475,57,0.387380147747832
1475,1989,0.0897430345430852
1475,7174,0.069144101445729
1989,57,0.0730858035097641
1989,1475,0.0897430345430852
1989,7174,0.14721079833227
7174,57,0.0563102444423763
7174,1475,0.069144101445729
7174,1989,0.14721079833227
3156,3536,0.352143847867113
3156,4307,0.152006594162344
3156,6717,0.0375978086711747
3156,5267,0.0329625484753703
3536,3156,0.352143847867113
3536,4307,0.159316786750556
3536,6717,0.0394059356395842
3536,5267,0.0345477598201878
4307,3156,0.152006594162344
4307,3536,0.159316786750556
4307,6717,0.0857553967138626
4307,5267,0.0751830098910122
6717,3156,0.0375978086711747
6717,3536,0.0394059356395842
6717,4307,0.0857553967138626
6717,5267,0.376986625080422
5267,3156,0.0329625484753703
5267,3536,0.0345477598201878
5267,4307,0.0751830098910122
5267,6717,0.376986625080422
8931,7956,0.384005442955113
7956,8931,0.384005442955113
6478,565,0.129287414427998
6478,4926,0.211218784383553
6478,7483,0.0914410050786794
6478,5770,0.0399521309750956
6478,5710,0.0199760654875478
6478,4541,0.0022659846166737
6478,4945,0.00234117628033635
6478,507,2.21644795218123e-05
6478,789,2.34460330551746e-05
6478,125,4.14863024884339e-05
6478,1275,9.9133010297215e-05
6478,1545,0.000203766340300932
6478,1851,0.000422353547387404
6478,1434,0.000807097991617007
6478,1841,0.000844707094774809
6478,2196,0.00088349663876621
6478,1589,0.000822191988452519
6478,1902,0.000852920703202945
6478,4331,0.00220792353172549
6478,2144,0.00350408516121269
565,6478,0.129287414427998
565,4926,0.301269432028156
565,7483,0.0247948623549175
565,5770,0.0108332972440621
565,5710,0.00541664862203107
565,4541,0.000614437435595129
565,4945,0.000634826176391978
565,507,6.01005225652164e-06
565,789,6.3575543802443e-06
565,125,1.12492984840893e-05
565,1275,2.68806028874367e-05
565,1545,5.52526555890285e-05
565,1851,0.000114524091938525
565,1434,0.00021885021486646
565,1841,0.00022904818387705
565,2196,0.000239566237601954
565,1589,0.000222943056733192
565,1902,0.000231275360735371
565,4331,0.000598693769958149
565,2144,0.000950156980201821
4926,6478,0.211218784383553
4926,565,0.301269432028156
4926,7483,0.0405077378083064
4926,5770,0.0176985198820789
4926,5710,0.00884925994103947
4926,4541,0.00100381563665988
4926,4945,0.00103712502771913
4926,507,9.81871234195883e-06
4926,789,1.03864317635912e-05
4926,125,1.83781473354497e-05
4926,1275,4.39152433398178e-05
4926,1545,9.02670905680238e-05
4926,1851,0.00018709972342557
4926,1434,0.000357538872214948
4926,1841,0.00037419944685114
4926,2196,0.000391382948676776
4926,1589,0.000364225409242469
4926,1902,0.000377838019025415
4926,4331,0.000978094974426079
4926,2144,0.00155228568240526
7483,6478,0.0914410050786794
7483,565,0.0247948623549175
7483,4926,0.0405077378083064
7483,5770,0.184971217419347
7483,5710,0.0924856087096733
7483,4541,0.0104911033021222
7483,4945,0.0108392272501574
7483,507,0.000102617574095645
7483,789,0.000108550937635174
7483,125,0.000192074157002949
7483,1275,0.00045896809891194
7483,1545,0.000943401693843141
7483,1851,0.00195542134887189
7483,1434,0.00373671927985939
7483,1841,0.00391084269774378
7483,2196,0.0040904313454608
7483,1589,0.00380660178430274
7483,1902,0.00394887023503097
7483,4331,0.0102222908682059
7483,2144,0.016223287278834
5770,6478,0.0399521309750956
5770,565,0.0108332972440621
5770,4926,0.0176985198820789
5770,7483,0.184971217419347
5770,5710,0.175929423195048
5770,4541,0.0199565508447476
5770,4945,0.0206187646338189
5770,507,0.000195202809087785
5770,789,0.000206489464813786
5770,125,0.00036537031137764
5770,1275,0.000873065485896077
5770,1545,0.00179457234649412
5770,1851,0.00371967222587283
5770,1434,0.00710812067649525
5770,1841,0.00743934445174567
5770,2196,0.00778096438208981
5770,1589,0.00724105366866204
5770,1902,0.00751168178934664
5770,4331,0.0194452062463138
5770,2144,0.0308605156317072
5710,6478,0.0199760654875478
5710,565,0.00541664862203107
5710,4926,0.00884925994103947
5710,7483,0.0924856087096733
5710,5770,0.175929423195048
5710,4541,0.0414188547597768
5710,4945,0.0427932474072259
5710,507,0.000405133976367231
5710,789,0.000428558883700948
5710,125,0.00075830838596379
5710,1275,0.00181200513242101
5710,1545,0.00372454799196497
5710,1851,0.00771999955683478
5710,1434,0.0147525602096822
5710,1841,0.0154399991136696
5710,2196,0.0161490147340564
5710,1589,0.0150284561968281
5710,1902,0.0155901317544807
5710,4331,0.040357583810729
5710,2144,0.0640495055836721
4541,6478,0.0022659846166737
4541,565,0.000614437435595129
4541,4926,0.00100381563665988
4541,7483,0.0104911033021222
4541,5770,0.0199565508447476
4541,5710,0.0414188547597768
4541,4945,0.459847157703591
4541,507,0.00107990187666415
4541,789,0.00114234196529161
4541,125,0.00202130331411695
4541,1275,0.00482997688955323
4541,1545,0.00992794137464006
4541,1851,0.0205779877659914
4541,1434,0.0393235778418048
4541,1841,0.0411559755319828
4541,2196,0.0430458868791019
4541,1589,0.00789126083912102
4541,1902,0.00818618989067132
4541,4331,0.0211912798304837
4541,2144,0.033631621808511
4945,6478,0.00234117628033635
4945,565,0.000634826176391978
4945,4926,0.00103712502771913
4945,7483,0.0108392272501574
4945,5770,0.0206187646338189
4945,5710,0.0427932474072259
4945,4541,0.459847157703591
4945,507,0.00111573602050666
4945,789,0.00118024804471065
4945,125,0.00208837577252507
4945,1275,0.00499024893866836
4945,1545,0.0102573780456622
4945,1851,0.0212608225582354
4945,1434,0.0406284433811981
4945,1841,0.0425216451164708
4945,2196,0.0444742689715739
4945,1589,0.00815311479281661
4945,1902,0.00845783040950302
4945,4331,0.0218944653569299
4945,2144,0.0347476124365352
507,6478,2.21644795218123e-05
507,565,6.01005225652164e-06
507,4926,9.81871234195883e-06
507,7483,0.000102617574095645
507,5770,0.000195202809087785
507,5710,0.000405133976367231
507,4541,0.00107990187666415
507,4945,0.00111573602050666
507,789,0.466387050976407
507,125,0.184279759847378
507,1275,0.103112464270295
507,1545,0.0490317780718357
507,1851,0.0192923352408006
507,1434,0.00908452615946138
507,1841,0.00223507119542246
507,2196,0.00233770723695099
507,1589,7.71875007371965e-05
507,1902,8.00723168455555e-05
507,4331,0.000207280174978957
507,2144,0.000328964012983597
789,6478,2.34460330551746e-05
789,565,6.3575543802443e-06
789,4926,1.03864317635912e-05
789,7483,0.000108550937635174
789,5770,0.000206489464813786
789,5710,0.000428558883700948
789,4541,0.00114234196529161
789,4945,0.00118024804471065
789,507,0.466387050976407
789,125,0.194934843226491
789,1275,0.109074442434016
789,1545,0.0518668028407754
789,1851,0.0204078209606582
789,1434,0.00960979482580305
789,1841,0.00236430334747868
789,2196,0.00247287382033648
789,1589,8.16504936174854e-05
789,1902,8.47021102263087e-05
789,4331,0.000219265145813883
789,2144,0.000347984761599565
125,6478,4.14863024884339e-05
125,565,1.12492984840893e-05
125,4926,1.83781473354497e-05
125,7483,0.000192074157002949
125,5770,0.00036537031137764
125,5710,0.00075830838596379
125,4541,0.00202130331411695
125,4945,0.00208837577252507
125,507,0.184279759847378
125,789,0.194934843226491
125,1275,0.193000466301747
125,1545,0.0917750933258825
125,1851,0.0361103744719327
125,1434,0.0170039364039481
125,1841,0.00418348825223846
125,2196,0.00437559697560721
125,1589,0.00014447548839386
125,1902,0.00014987513486772
125,4331,0.000387976087170008
125,2144,0.000615737470262541
1275,6478,9.9133010297215e-05
1275,565,2.68806028874367e-05
1275,4926,4.39152433398178e-05
1275,7483,0.00045896809891194
1275,5770,0.000873065485896077
1275,5710,0.00181200513242101
1275,4541,0.00482997688955323
1275,4945,0.00499024893866836
1275,507,0.103112464270295
1275,789,0.109074442434016
1275,125,0.193000466301747
1275,1545,0.219299882756218
1275,1851,0.0862870371578763
1275,1434,0.0406315169469662
1275,1841,0.00999659548119657
1275,2196,0.0104556461776815
1275,1589,0.000345229370167097
1275,1902,0.00035813201941244
1275,4331,0.000927082799322025
1275,2144,0.00147132680712953
1545,6478,0.000203766340300932
1545,565,5.52526555890285e-05
1545,4926,9.02670905680238e-05
1545,7483,0.000943401693843141
1545,5770,0.00179457234649412
1545,5710,0.00372454799196497
1545,4541,0.00992794137464006
1545,4945,0.0102573780456622
1545,507,0.0490317780718357
1545,789,0.0518668028407754
1545,125,0.0917750933258825
1545,1275,0.219299882756218
1545,1851,0.177361644969284
1545,1434,0.0835174427199978
1545,1841,0.0205478444623555
1545,2196,0.0214914159342081
1545,1589,0.000709613529463468
1545,1902,0.000736134721637776
1545,4331,0.00190560408291262
1545,2144,0.00302428906351755
1851,6478,0.000422353547387404
1851,565,0.000114524091938525
1851,4926,0.00018709972342557
1851,7483,0.00195542134887189
1851,5770,0.00371967222587283
1851,5710,0.00771999955683478
1851,4541,0.0205779877659914
1851,4945,0.0212608225582354
1851,507,0.0192923352408006
1851,789,0.0204078209606582
1851,125,0.0361103744719327
1851,1275,0.0862870371578763
1851,1545,0.177361644969284
1851,1434,0.173109494676212
1851,1841,0.0425902285285377
1851,2196,0.0445460017821671
1851,1589,0.00147084052744123
1851,1902,0.00152581192055365
1851,4331,0.0039498115495692
1851,2144,0.00626854863475078
1434,6478,0.000807097991617007
1434,565,0.00021885021486646
1434,4926,0.000357538872214948
1434,7483,0.00373671927985939
1434,5770,0.00710812067649525
1434,5710,0.0147525602096822
1434,4541,0.0393235778418048
1434,4945,0.0406284433811981
1434,507,0.00908452615946138
1434,789,0.00960979482580305
1434,125,0.0170039364039481
1434,1275,0.0406315169469662
1434,1545,0.0835174427199978
1434,1851,0.173109494676212
1434,1841,0.0813879464740522
1434,2196,0.0851253382275413
1434,1589,0.00281070786081936
1434,1902,0.00291575563714768
1434,4331,0.00754790622369005
1434,2144,0.0119789049831756
1841,6478,0.000844707094774809
1841,565,0.00022904818387705
1841,4926,0.00037419944685114
1841,7483,0.00391084269774378
1841,5770,0.00743934445174567
1841,5710,0.0154399991136696
1841,4541,0.0411559755319828
1841,4945,0.0425216451164708
1841,507,0.00223507119542246
1841,789,0.00236430334747868
1841,125,0.00418348825223846
1841,1275,0.00999659548119657
1841,1545,0.0205478444623555
1841,1851,0.0425902285285377
1841,1434,0.0813879464740522
1841,2196,0.472005680750072
1841,1589,0.00294168105488247
1841,1902,0.00305162384110731
1841,4331,0.0078996230991384
1841,2144,0.0125370972695016
2196,6478,0.00088349663876621
2196,565,0.000239566237601954
2196,4926,0.000391382948676776
2196,7483,0.0040904313454608
2196,5770,0.00778096438208981
2196,5710,0.0161490147340564
2196,4541,0.0430458868791019
2196,4945,0.0444742689715739
2196,507,0.00233770723695099
2196,789,0.00247287382033648
2196,125,0.00437559697560721
2196,1275,0.0104556461776815
2196,1545,0.0214914159342081
2196,1851,0.0445460017821671
2196,1434,0.0851253382275413
2196,1841,0.472005680750072
2196,1589,0.00307676511821386
2196,1902,0.00319175655452011
2196,4331,0.00826237934874846
2196,2144,0.0131128095951918
1589,6478,0.000822191988452519
1589,565,0.000222943056733192
1589,4926,0.000364225409242469
1589,7483,0.00380660178430274
1589,5770,0.00724105366866204
1589,5710,0.0150284561968281
1589,4541,0.00789126083912102
1589,4945,0.00815311479281661
1589,507,7.71875007371965e-05
1589,789,8.16504936174854e-05
1589,125,0.00014447548839386
1589,1275,0.000345229370167097
1589,1545,0.000709613529463468
1589,1851,0.00147084052744123
1589,1434,0.00281070786081936
1589,1841,0.00294168105488247
1589,2196,0.00307676511821386
1589,1902,0.334180870972423
1589,4331,0.176771952447229
1589,2144,0.0612249800802194
1902,6478,0.000852920703202945
1902,565,0.000231275360735371
1902,4926,0.000377838019025415
1902,7483,0.00394887023503097
1902,5770,0.00751168178934664
1902,5710,0.0155901317544807
1902,4541,0.00818618989067132
1902,4945,0.00845783040950302
1902,507,8.00723168455555e-05
1902,789,8.47021102263087e-05
1902,125,0.00014987513486772
1902,1275,0.00035813201941244
1902,1545,0.000736134721637776
1902,1851,0.00152581192055365
1902,1434,0.00291575563714768
1902,1841,0.00305162384110731
1902,2196,0.00319175655452011
1902,1589,0.334180870972423
1902,4331,0.183378651343493
1902,2144,0.063513210779264
4331,6478,0.00220792353172549
4331,565,0.000598693769958149
4331,4926,0.000978094974426079
4331,7483,0.0102222908682059
4331,5770,0.0194452062463138
4331,5710,0.040357583810729
4331,4541,0.0211912798304837
4331,4945,0.0218944653569299
4331,507,0.000207280174978957
4331,789,0.000219265145813883
4331,125,0.000387976087170008
4331,1275,0.000927082799322025
4331,1545,0.00190560408291262
4331,1851,0.0039498115495692
4331,1434,0.00754790622369005
4331,1841,0.0078996230991384
4331,2196,0.00826237934874846
4331,1589,0.176771952447229
4331,1902,0.183378651343493
4331,2144,0.164414244053836
2144,6478,0.00350408516121269
2144,565,0.000950156980201821
2144,4926,0.00155228568240526
2144,7483,0.016223287278834
2144,5770,0.0308605156317072
2144,5710,0.0640495055836721
2144,4541,0.033631621808511
2144,4945,0.0347476124365352
2144,507,0.000328964012983597
2144,789,0.000347984761599565
2144,125,0.000615737470262541
2144,1275,0.00147132680712953
2144,1545,0.00302428906351755
2144,1851,0.00626854863475078
2144,1434,0.0119789049831756
2144,1841,0.0125370972695016
2144,2196,0.0131128095951918
2144,1589,0.0612249800802194
2144,1902,0.063513210779264
2144,4331,0.164414244053836
3806,1748,0.380450825889612
3806,7389,0.148647960654032
1748,3806,0.380450825889612
1748,7389,0.116809328073675
7389,3806,0.148647960654032
7389,1748,0.116809328073675
6808,3025,0.145597030714338
6808,5830,0.0968953000257737
6808,5894,0.0968953000257737
6808,5138,0.180638274525545
3025,6808,0.145597030714338
3025,5830,0.157134812416509
3025,5894,0.157134812416509
3025,5138,0.0627807166529891
5830,6808,0.0968953000257737
5830,3025,0.157134812416509
5830,5894,0.455685953911807
5830,5138,0.0417807722182169
5894,6808,0.0968953000257737
5894,3025,0.157134812416509
5894,5830,0.455685953911807
5894,5138,0.0417807722182169
5138,6808,0.180638274525545
5138,3025,0.0627807166529891
5138,5830,0.0417807722182169
5138,5894,0.0417807722182169
7255,6663,0.307885033750445
6663,7255,0.307885033750445
6247,6165,0.436458968959043
6247,5188,0.179145557661199
6165,6247,0.436458968959043
6165,5188,0.177543328364329
5188,6247,0.179145557661199
5188,6165,0.177543328364329
1551,1213,0.0698687587926259
1551,1409,0.0718213844540195
1551,2021,0.153582803798826
1551,1816,0.149403835002802
1551,1577,0.0700642257146993
1551,4637,0.0389106607755988
1213,1551,0.0698687587926259
1213,1409,0.378839362200697
1213,2021,0.162891032188074
1213,1816,0.0360046870977027
1213,1577,0.0168847106471749
1213,4637,0.00937704287151678
1409,1551,0.0718213844540195
1409,1213,0.378839362200697
1409,2021,0.167443355929867
1409,1816,0.0370109118707245
1409,1577,0.0173565884916452
1409,4637,0.00963910355293315
2021,1551,0.153582803798826
2021,1213,0.162891032188074
2021,1409,0.167443355929867
2021,1816,0.0791441109005106
2021,1577,0.0371153180239221
2021,4637,0.0206122530360643
1816,1551,0.149403835002802
1816,1213,0.0360046870977027
1816,1409,0.0370109118707245
1816,2021,0.0791441109005106
1816,1577,0.145645041969074
1816,4637,0.0808849989263145
1577,1551,0.0700642257146993
1577,1213,0.0168847106471749
1577,1409,0.0173565884916452
1577,2021,0.0371153180239221
1577,1816,0.145645041969074
1577,4637,0.157247950747899
4637,1551,0.0389106607755988
4637,1213,0.00937704287151678
4637,1409,0.00963910355293315
4637,2021,0.0206122530360643
4637,1816,0.0808849989263145
4637,1577,0.157247950747899
318,2136,0.127428196320023
318,1538,0.118485487811569
318,2799,0.0608306824503149
318,1521,0.0261462921116286
318,659,0.0233834906996987
318,4095,0.0473549147329972
318,2945,0.00335638030901088
318,2386,0.00312754197293239
318,4524,0.00782800530738078
2136,318,0.127428196320023
2136,1538,0.45700691589452
2136,2799,0.039081987110612
2136,1521,0.0167982506547019
2136,659,0.015023229155339
2136,4095,0.0304241887920747
2136,2945,0.00215637909507616
